strategy,macd_short,macd_long,macd_signal,rsi_period,rsi_oversold,rsi_overbought,bb_period,bb_std,volume_threshold,capital_final,total_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,avg_win,avg_loss,timestamp
multi_indicator,12,26,9,16,30,75,18,1.8,1.2,9683.46,-3.17,-18.624,-3.17,38.1,1.64,21,1.55,-0.95,2025-07-22T21:29:42.185745
multi_indicator,12,26,9,16,30,75,18,1.8,1.0,9683.46,-3.17,-18.624,-3.17,38.1,1.64,21,1.55,-0.95,2025-07-22T21:29:42.078690
multi_indicator,10,24,7,14,25,70,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:47.999756
multi_indicator,10,24,7,14,25,70,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:47.904439
multi_indicator,10,24,7,14,25,70,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:47.808547
multi_indicator,10,24,7,14,25,70,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:47.718252
multi_indicator,10,24,7,14,25,75,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:48.461578
multi_indicator,10,24,7,14,25,75,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:48.576150
multi_indicator,10,24,7,14,25,75,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:48.683634
multi_indicator,10,24,7,14,25,75,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:48.791166
multi_indicator,10,24,7,14,30,75,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:50.492158
multi_indicator,10,24,7,14,30,75,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:50.386589
multi_indicator,10,24,7,14,30,75,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:50.281093
multi_indicator,10,24,7,14,30,75,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:50.177872
multi_indicator,10,24,7,14,30,70,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:49.333465
multi_indicator,10,24,7,14,30,70,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:49.439697
multi_indicator,10,24,7,14,30,70,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:49.543416
multi_indicator,10,24,7,14,30,70,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:49.649302
multi_indicator,10,24,7,16,25,70,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:51.388009
multi_indicator,10,24,7,16,25,70,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:51.278727
multi_indicator,10,24,7,16,25,70,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:51.157930
multi_indicator,10,24,7,16,25,70,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:51.038455
multi_indicator,10,24,7,16,25,75,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:52.001773
multi_indicator,10,24,7,16,25,75,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:52.118380
multi_indicator,10,24,7,16,25,75,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:52.229679
multi_indicator,10,24,7,16,25,75,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:52.354089
multi_indicator,10,24,7,16,30,70,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:53.295529
multi_indicator,10,24,7,16,30,70,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:53.186145
multi_indicator,10,24,7,16,30,70,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:53.077080
multi_indicator,10,24,7,16,30,70,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:52.956197
multi_indicator,10,24,7,16,30,75,20,1.8,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:53.821502
multi_indicator,10,24,7,16,30,75,20,1.8,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:53.926341
multi_indicator,10,24,7,16,30,75,20,2.0,1.0,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:54.031969
multi_indicator,10,24,7,16,30,75,20,2.0,1.2,9673.11,-3.27,-18.795,-3.27,31.82,2.608,22,2.39,-0.92,2025-07-22T21:28:54.147642
multi_indicator,10,26,7,14,25,70,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:02.510807
multi_indicator,10,26,7,14,25,70,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:02.405433
multi_indicator,10,26,7,14,25,70,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:02.293904
multi_indicator,10,26,7,14,25,70,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:02.184104
multi_indicator,10,26,7,14,25,75,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:03.063383
multi_indicator,10,26,7,14,25,75,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:03.169434
multi_indicator,10,26,7,14,25,75,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:03.278465
multi_indicator,10,26,7,14,25,75,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:03.390071
multi_indicator,10,26,7,16,30,75,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:08.503185
multi_indicator,10,26,7,16,30,75,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:08.409715
multi_indicator,10,26,7,16,30,75,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:08.312605
multi_indicator,10,26,7,16,30,75,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:08.211408
multi_indicator,10,26,7,16,30,70,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:07.375243
multi_indicator,10,26,7,16,30,70,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:07.480165
multi_indicator,10,26,7,16,30,70,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:07.589005
multi_indicator,10,26,7,16,30,70,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:07.690493
multi_indicator,10,26,7,14,30,70,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.252455
multi_indicator,10,26,7,14,30,70,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.155115
multi_indicator,10,26,7,14,30,70,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.054063
multi_indicator,10,26,7,14,30,70,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:03.943468
multi_indicator,10,26,7,14,30,75,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.784561
multi_indicator,10,26,7,14,30,75,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.884116
multi_indicator,10,26,7,14,30,75,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:04.994794
multi_indicator,10,26,7,14,30,75,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:05.100629
multi_indicator,10,26,7,16,25,75,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:06.817881
multi_indicator,10,26,7,16,25,75,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:06.700076
multi_indicator,10,26,7,16,25,75,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:06.591409
multi_indicator,10,26,7,16,25,75,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:06.481249
multi_indicator,10,26,7,16,25,70,20,1.8,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:05.628803
multi_indicator,10,26,7,16,25,70,20,1.8,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:05.738745
multi_indicator,10,26,7,16,25,70,20,2.0,1.0,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:05.849577
multi_indicator,10,26,7,16,25,70,20,2.0,1.2,9670.88,-3.29,-19.433,-3.29,31.82,2.401,22,2.2,-0.92,2025-07-22T21:29:05.952445
multi_indicator,10,24,7,14,30,75,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:49.969132
multi_indicator,10,24,7,14,30,75,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:50.072847
multi_indicator,10,24,7,14,30,70,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:49.231476
multi_indicator,10,24,7,14,30,70,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:49.128475
multi_indicator,10,24,7,14,25,70,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:47.532236
multi_indicator,10,24,7,14,25,70,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:47.627305
multi_indicator,10,24,7,14,25,75,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:48.364935
multi_indicator,10,24,7,14,25,75,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:48.276440
multi_indicator,10,24,7,16,30,70,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:52.712923
multi_indicator,10,24,7,16,30,70,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:52.846662
multi_indicator,10,24,7,16,30,75,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:53.715611
multi_indicator,10,24,7,16,30,75,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:53.611716
multi_indicator,10,24,7,16,25,70,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:50.820611
multi_indicator,10,24,7,16,25,70,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:50.928883
multi_indicator,10,24,7,16,25,75,18,2.0,1.2,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:51.862912
multi_indicator,10,24,7,16,25,75,18,2.0,1.0,9630.81,-3.69,-20.191,-3.69,36.0,2.195,25,2.07,-0.94,2025-07-22T21:28:51.734365
multi_indicator,10,24,7,16,25,75,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:51.610678
multi_indicator,10,24,7,16,25,75,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:51.499765
multi_indicator,10,24,7,16,25,70,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:50.596292
multi_indicator,10,24,7,16,25,70,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:50.706216
multi_indicator,10,24,7,16,30,75,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:53.506736
multi_indicator,10,24,7,16,30,75,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:53.402731
multi_indicator,10,24,7,16,30,70,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:52.480184
multi_indicator,10,24,7,16,30,70,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:52.600554
multi_indicator,10,24,7,14,25,75,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:48.183770
multi_indicator,10,24,7,14,25,75,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:48.093282
multi_indicator,10,24,7,14,25,70,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:47.338503
multi_indicator,10,24,7,14,25,70,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:47.439114
multi_indicator,10,24,7,14,30,70,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:49.009071
multi_indicator,10,24,7,14,30,70,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:48.893593
multi_indicator,10,24,7,14,30,75,18,1.8,1.0,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:49.752259
multi_indicator,10,24,7,14,30,75,18,1.8,1.2,9630.12,-3.7,-20.207,-3.7,36.0,2.15,25,2.03,-0.94,2025-07-22T21:28:49.859801
multi_indicator,10,26,7,14,30,75,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:04.573034
multi_indicator,10,26,7,14,30,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:04.681194
multi_indicator,10,26,7,14,30,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:03.844166
multi_indicator,10,26,7,14,30,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:03.733489
multi_indicator,10,26,7,16,25,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:05.415465
multi_indicator,10,26,7,16,25,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:05.519955
multi_indicator,10,26,7,16,25,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:06.374183
multi_indicator,10,26,7,16,25,75,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:06.268221
multi_indicator,10,26,7,14,25,75,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:02.842205
multi_indicator,10,26,7,14,25,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:02.954471
multi_indicator,10,26,7,14,25,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:02.067806
multi_indicator,10,26,7,14,25,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:01.953803
multi_indicator,10,26,7,16,30,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:07.147923
multi_indicator,10,26,7,16,30,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:07.255717
multi_indicator,10,26,7,16,30,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:08.109327
multi_indicator,10,26,7,16,30,75,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:08.011713
multi_indicator,10,26,7,16,25,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.166498
multi_indicator,10,26,7,16,25,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.058690
multi_indicator,10,26,7,16,25,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:05.204120
multi_indicator,10,26,7,16,25,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:05.308122
multi_indicator,10,26,7,14,30,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:03.609450
multi_indicator,10,26,7,14,30,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:03.503675
multi_indicator,10,26,7,14,30,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:04.362499
multi_indicator,10,26,7,14,30,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:04.473067
multi_indicator,10,26,7,16,30,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.899362
multi_indicator,10,26,7,16,30,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.790679
multi_indicator,10,26,7,16,30,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.930436
multi_indicator,10,26,7,16,30,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.035522
multi_indicator,10,26,7,14,25,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:01.847008
multi_indicator,10,26,7,14,25,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:01.734087
multi_indicator,10,26,7,14,25,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:02.618878
multi_indicator,10,26,7,14,25,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:02.729260
